meter_urn,measurement,resolution_code,rows,null_rows,null_pct,min_ts,max_ts
H4.ZE50,U2,1h,15588,0,0.00,2022-03-22 11:00:00+00:00,2023-12-31 22:00:00+00:00
H4.ZE50,U3,1h,15588,0,0.00,2022-03-22 11:00:00+00:00,2023-12-31 22:00:00+00:00
H4.ZE50,W,1h,15587,0,0.00,2022-03-22 12:00:00+00:00,2023-12-31 22:00:00+00:00
H4.ZE50,W1,1h,15587,0,0.00,2022-03-22 12:00:00+00:00,2023-12-31 22:00:00+00:00
H4.ZE50,W2,1h,15587,0,0.00,2022-03-22 12:00:00+00:00,2023-12-31 22:00:00+00:00
H4.ZE50,W3,1h,15587,0,0.00,2022-03-22 12:00:00+00:00,2023-12-31 22:00:00+00:00
H4.ZE50,W_in,1h,15587,0,0.00,2022-03-22 12:00:00+00:00,2023-12-31 22:00:00+00:00
H4.ZE50,f,1h,15588,0,0.00,2022-03-22 11:00:00+00:00,2023-12-31 22:00:00+00:00
H4.ZE51,I1,1h,15588,0,0.00,2022-03-22 11:00:00+00:00,2023-12-31 22:00:00+00:00
H4.ZE51,I2,1h,15588,0,0.00,2022-03-22 11:00:00+00:00,2023-12-31 22:00:00+00:00
H4.ZE51,I3,1h,15588,0,0.00,2022-03-22 11:00:00+00:00,2023-12-31 22:00:00+00:00
H4.ZE51,P,1h,15588,0,0.00,2022-03-22 11:00:00+00:00,2023-12-31 22:00:00+00:00
H4.ZE51,P1,1h,15588,0,0.00,2022-03-22 11:00:00+00:00,2023-12-31 22:00:00+00:00
H4.ZE51,P2,1h,15588,0,0.00,2022-03-22 11:00:00+00:00,2023-12-31 22:00:00+00:00
H4.ZE51,P3,1h,15588,0,0.00,2022-03-22 11:00:00+00:00,2023-12-31 22:00:00+00:00
H4.ZE51,PF,1h,15588,0,0.00,2022-03-22 11:00:00+00:00,2023-12-31 22:00:00+00:00
H4.ZE51,PF1,1h,15588,0,0.00,2022-03-22 11:00:00+00:00,2023-12-31 22:00:00+00:00
H4.ZE51,PF2,1h,15588,0,0.00,2022-03-22 11:00:00+00:00,2023-12-31 22:00:00+00:00
H4.ZE51,PF3,1h,15588,0,0.00,2022-03-22 11:00:00+00:00,2023-12-31 22:00:00+00:00
H4.ZE51,U1,1h,15588,0,0.00,2022-03-22 11:00:00+00:00,2023-12-31 22:00:00+00:00
H4.ZE51,U2,1h,15588,0,0.00,2022-03-22 11:00:00+00:00,2023-12-31 22:00:00+00:00
H4.ZE51,U3,1h,15588,0,0.00,2022-03-22 11:00:00+00:00,2023-12-31 22:00:00+00:00
H4.ZE51,W,1h,15587,0,0.00,2022-03-22 12:00:00+00:00,2023-12-31 22:00:00+00:00
H4.ZE51,W1,1h,15587,0,0.00,2022-03-22 12:00:00+00:00,2023-12-31 22:00:00+00:00
H4.ZE51,W2,1h,15587,0,0.00,2022-03-22 12:00:00+00:00,2023-12-31 22:00:00+00:00
H4.ZE51,W3,1h,15587,0,0.00,2022-03-22 12:00:00+00:00,2023-12-31 22:00:00+00:00
H4.ZE51,W_in,1h,15587,0,0.00,2022-03-22 12:00:00+00:00,2023-12-31 22:00:00+00:00
H4.ZE51,W_out,1h,1,0,0.00,2022-03-22 11:37:11+00:00,2022-03-22 11:37:11+00:00
H4.ZE51,f,1h,15588,0,0.00,2022-03-22 11:00:00+00:00,2023-12-31 22:00:00+00:00
V.K21,P,1h,52584,0,0.00,2017-12-31 23:00:00+00:00,2023-12-31 22:00:00+00:00
V.K21,Tdiff,1h,52584,0,0.00,2017-12-31 23:00:00+00:00,2023-12-31 22:00:00+00:00
V.K21,Trl,1h,52539,0,0.00,2018-01-02 20:00:00+00:00,2023-12-31 22:00:00+00:00
V.K21,Tvl,1h,52550,0,0.00,2018-01-02 09:00:00+00:00,2023-12-31 22:00:00+00:00
V.K21,V,1h,52583,0,0.00,2018-01-01 00:00:00+00:00,2023-12-31 22:00:00+00:00
V.K21,W,1h,52523,0,0.00,2018-01-03 12:00:00+00:00,2023-12-31 22:00:00+00:00
V.K21,qv,1h,52584,0,0.00,2017-12-31 23:00:00+00:00,2023-12-31 22:00:00+00:00
V.Z81,I1,1h,52584,0,0.00,2017-12-31 23:00:00+00:00,2023-12-31 22:00:00+00:00
V.Z81,I2,1h,52584,0,0.00,2017-12-31 23:00:00+00:00,2023-12-31 22:00:00+00:00
V.Z81,I3,1h,52584,0,0.00,2017-12-31 23:00:00+00:00,2023-12-31 22:00:00+00:00
V.Z81,P,1h,52584,0,0.00,2017-12-31 23:00:00+00:00,2023-12-31 22:00:00+00:00
V.Z81,P1,1h,52584,0,0.00,2017-12-31 23:00:00+00:00,2023-12-31 22:00:00+00:00
V.Z81,P2,1h,52584,0,0.00,2017-12-31 23:00:00+00:00,2023-12-31 22:00:00+00:00
V.Z81,P3,1h,52584,0,0.00,2017-12-31 23:00:00+00:00,2023-12-31 22:00:00+00:00
V.Z81,PF,1h,52584,0,0.00,2017-12-31 23:00:00+00:00,2023-12-31 22:00:00+00:00
V.Z81,PF1,1h,52584,0,0.00,2017-12-31 23:00:00+00:00,2023-12-31 22:00:00+00:00
V.Z81,PF2,1h,52584,0,0.00,2017-12-31 23:00:00+00:00,2023-12-31 22:00:00+00:00
V.Z81,PF3,1h,52584,0,0.00,2017-12-31 23:00:00+00:00,2023-12-31 22:00:00+00:00
V.Z81,U1,1h,52584,0,0.00,2017-12-31 23:00:00+00:00,2023-12-31 22:00:00+00:00
V.Z81,U2,1h,52584,0,0.00,2017-12-31 23:00:00+00:00,2023-12-31 22:00:00+00:00
V.Z81,U3,1h,52584,0,0.00,2017-12-31 23:00:00+00:00,2023-12-31 22:00:00+00:00
V.Z81,W,1h,52583,0,0.00,2018-01-01 00:00:00+00:00,2023-12-31 22:00:00+00:00
V.Z81,W1,1h,52583,0,0.00,2018-01-01 00:00:00+00:00,2023-12-31 22:00:00+00:00
V.Z81,W2,1h,52583,0,0.00,2018-01-01 00:00:00+00:00,2023-12-31 22:00:00+00:00
V.Z81,W3,1h,52583,0,0.00,2018-01-01 00:00:00+00:00,2023-12-31 22:00:00+00:00
V.Z81,W_in,1h,52575,0,0.00,2018-01-01 00:00:00+00:00,2023-12-31 14:00:00+00:00
V.Z81,W_out,1h,52583,0,0.00,2018-01-01 00:00:00+00:00,2023-12-31 22:00:00+00:00
V.Z81,f,1h,52584,0,0.00,2017-12-31 23:00:00+00:00,2023-12-31 22:00:00+00:00
V.Z82,I1,1h,52584,0,0.00,2017-12-31 23:00:00+00:00,2023-12-31 22:00:00+00:00
V.Z82,I2,1h,52584,0,0.00,2017-12-31 23:00:00+00:00,2023-12-31 22:00:00+00:00
V.Z82,I3,1h,52584,0,0.00,2017-12-31 23:00:00+00:00,2023-12-31 22:00:00+00:00
V.Z82,P,1h,52584,0,0.00,2017-12-31 23:00:00+00:00,2023-12-31 22:00:00+00:00
V.Z82,P1,1h,52584,0,0.00,2017-12-31 23:00:00+00:00,2023-12-31 22:00:00+00:00
V.Z82,P2,1h,52584,0,0.00,2017-12-31 23:00:00+00:00,2023-12-31 22:00:00+00:00
V.Z82,P3,1h,52584,0,0.00,2017-12-31 23:00:00+00:00,2023-12-31 22:00:00+00:00
V.Z82,PF,1h,52584,0,0.00,2017-12-31 23:00:00+00:00,2023-12-31 22:00:00+00:00
V.Z82,PF1,1h,52584,0,0.00,2017-12-31 23:00:00+00:00,2023-12-31 22:00:00+00:00
V.Z82,PF2,1h,52584,0,0.00,2017-12-31 23:00:00+00:00,2023-12-31 22:00:00+00:00
V.Z82,PF3,1h,52584,0,0.00,2017-12-31 23:00:00+00:00,2023-12-31 22:00:00+00:00
V.Z82,U1,1h,52584,0,0.00,2017-12-31 23:00:00+00:00,2023-12-31 22:00:00+00:00
V.Z82,U2,1h,52584,0,0.00,2017-12-31 23:00:00+00:00,2023-12-31 22:00:00+00:00
V.Z82,U3,1h,52584,0,0.00,2017-12-31 23:00:00+00:00,2023-12-31 22:00:00+00:00
V.Z82,W,1h,52583,0,0.00,2018-01-01 00:00:00+00:00,2023-12-31 22:00:00+00:00
V.Z82,W1,1h,52583,0,0.00,2018-01-01 00:00:00+00:00,2023-12-31 22:00:00+00:00
V.Z82,W2,1h,52583,0,0.00,2018-01-01 00:00:00+00:00,2023-12-31 22:00:00+00:00
V.Z82,W3,1h,52583,0,0.00,2018-01-01 00:00:00+00:00,2023-12-31 22:00:00+00:00
V.Z82,W_in,1h,52180,0,0.00,2018-01-17 11:00:00+00:00,2023-12-31 14:00:00+00:00
V.Z82,W_out,1h,52583,0,0.00,2018-01-01 00:00:00+00:00,2023-12-31 22:00:00+00:00
V.Z82,f,1h,52584,0,0.00,2017-12-31 23:00:00+00:00,2023-12-31 22:00:00+00:00
V.Z84,I1,1h,39529,0,0.00,2019-06-28 22:00:00+00:00,2023-12-31 22:00:00+00:00
V.Z84,I2,1h,39529,0,0.00,2019-06-28 22:00:00+00:00,2023-12-31 22:00:00+00:00
V.Z84,I3,1h,39529,0,0.00,2019-06-28 22:00:00+00:00,2023-12-31 22:00:00+00:00
V.Z84,P,1h,39529,0,0.00,2019-06-28 22:00:00+00:00,2023-12-31 22:00:00+00:00
V.Z84,P1,1h,39529,0,0.00,2019-06-28 22:00:00+00:00,2023-12-31 22:00:00+00:00
V.Z84,P2,1h,39529,0,0.00,2019-06-28 22:00:00+00:00,2023-12-31 22:00:00+00:00
V.Z84,P3,1h,39529,0,0.00,2019-06-28 22:00:00+00:00,2023-12-31 22:00:00+00:00
V.Z84,PF1,1h,39529,0,0.00,2019-06-28 22:00:00+00:00,2023-12-31 22:00:00+00:00
V.Z84,PF2,1h,39529,0,0.00,2019-06-28 22:00:00+00:00,2023-12-31 22:00:00+00:00
V.Z84,PF3,1h,39529,0,0.00,2019-06-28 22:00:00+00:00,2023-12-31 22:00:00+00:00
V.Z84,U1,1h,39529,0,0.00,2019-06-28 22:00:00+00:00,2023-12-31 22:00:00+00:00
V.Z84,U2,1h,39529,0,0.00,2019-06-28 22:00:00+00:00,2023-12-31 22:00:00+00:00
V.Z84,U3,1h,39529,0,0.00,2019-06-28 22:00:00+00:00,2023-12-31 22:00:00+00:00
V.Z84,W,1h,39528,0,0.00,2019-06-28 23:00:00+00:00,2023-12-31 22:00:00+00:00
V.Z84,W_in,1h,39528,0,0.00,2019-06-28 23:00:00+00:00,2023-12-31 22:00:00+00:00
V.Z84,W_out,1h,39528,0,0.00,2019-06-28 23:00:00+00:00,2023-12-31 22:00:00+00:00
V.ZE84,I1,1h,9680,0,0.00,2022-11-23 15:00:00+00:00,2023-12-31 22:00:00+00:00
V.ZE84,I2,1h,9680,0,0.00,2022-11-23 15:00:00+00:00,2023-12-31 22:00:00+00:00
V.ZE84,I3,1h,9438,0,0.00,2022-11-23 15:00:00+00:00,2023-12-21 20:00:00+00:00
V.ZE84,P,1h,9680,0,0.00,2022-11-23 15:00:00+00:00,2023-12-31 22:00:00+00:00
V.ZE84,P1,1h,9680,0,0.00,2022-11-23 15:00:00+00:00,2023-12-31 22:00:00+00:00
V.ZE84,P2,1h,9680,0,0.00,2022-11-23 15:00:00+00:00,2023-12-31 22:00:00+00:00
V.ZE84,P3,1h,9680,0,0.00,2022-11-23 15:00:00+00:00,2023-12-31 22:00:00+00:00
V.ZE84,PF,1h,9680,0,0.00,2022-11-23 15:00:00+00:00,2023-12-31 22:00:00+00:00
V.ZE84,PF1,1h,9680,0,0.00,2022-11-23 15:00:00+00:00,2023-12-31 22:00:00+00:00
V.ZE84,PF2,1h,9680,0,0.00,2022-11-23 15:00:00+00:00,2023-12-31 22:00:00+00:00
V.ZE84,PF3,1h,9438,0,0.00,2022-11-23 15:00:00+00:00,2023-12-21 20:00:00+00:00
V.ZE84,U1,1h,9680,0,0.00,2022-11-23 15:00:00+00:00,2023-12-31 22:00:00+00:00
V.ZE84,U2,1h,9680,0,0.00,2022-11-23 15:00:00+00:00,2023-12-31 22:00:00+00:00
V.ZE84,U3,1h,9680,0,0.00,2022-11-23 15:00:00+00:00,2023-12-31 22:00:00+00:00
V.ZE84,W,1h,9678,0,0.00,2022-11-23 16:00:00+00:00,2023-12-31 21:00:00+00:00
V.ZE84,W1,1h,9678,0,0.00,2022-11-23 16:00:00+00:00,2023-12-31 21:00:00+00:00
V.ZE84,W2,1h,9676,0,0.00,2022-11-23 16:00:00+00:00,2023-12-31 19:00:00+00:00
V.ZE84,W3,1h,9437,0,0.00,2022-11-23 16:00:00+00:00,2023-12-21 20:00:00+00:00
V.ZE84,W_in,1h,9672,0,0.00,2022-11-23 16:00:00+00:00,2023-12-31 15:00:00+00:00
V.ZE84,W_out,1h,9679,0,0.00,2022-11-23 16:00:00+00:00,2023-12-31 22:00:00+00:00
V.ZE84,f,1h,9680,0,0.00,2022-11-23 15:00:00+00:00,2023-12-31 22:00:00+00:00
WeatherStation.Weather,Ah,1h,52608,1234,2.35,2017-12-30 23:00:00+00:00,2023-12-31 22:00:00+00:00
WeatherStation.Weather,Dc,1h,52608,1234,2.35,2017-12-30 23:00:00+00:00,2023-12-31 22:00:00+00:00
WeatherStation.Weather,Dp,1h,52608,1234,2.35,2017-12-30 23:00:00+00:00,2023-12-31 22:00:00+00:00
WeatherStation.Weather,H,1h,52608,1234,2.35,2017-12-30 23:00:00+00:00,2023-12-31 22:00:00+00:00
WeatherStation.Weather,Igc,1h,52608,1234,2.35,2017-12-30 23:00:00+00:00,2023-12-31 22:00:00+00:00
WeatherStation.Weather,Igm,1h,52608,1234,2.35,2017-12-30 23:00:00+00:00,2023-12-31 22:00:00+00:00
WeatherStation.Weather,Sc,1h,52608,1234,2.35,2017-12-30 23:00:00+00:00,2023-12-31 22:00:00+00:00
WeatherStation.Weather,Ta,1h,52608,1234,2.35,2017-12-30 23:00:00+00:00,2023-12-31 22:00:00+00:00
WeatherStation.Weather,Ua,1h,52608,1234,2.35,2017-12-30 23:00:00+00:00,2023-12-31 22:00:00+00:00
WeatherStation.Weather,rho,1h,52608,1234,2.35,2017-12-30 23:00:00+00:00,2023-12-31 22:00:00+00:00
