date,meter_urn,measurement,anomaly_hours,anomaly_count,max_z_score,value_change_ratio,target_mean,baseline_mean
2023-08-11,H1.Z11,P1,"['2023-08-11 11:00:00+00:00', '2023-08-11 12:00:00+00:00', '2023-08-11 13:00:00+00:00', '2023-08-11 14:00:00+00:00']",4,4.837,0.9975,5079.627,2542.978
2023-08-11,H1.K15,P,"['2023-08-11 11:00:00+00:00', '2023-08-11 12:00:00+00:00', '2023-08-11 13:00:00+00:00', '2023-08-11 14:00:00+00:00', '2023-08-11 15:00:00+00:00', '2023-08-11 16:00:00+00:00', '2023-08-11 17:00:00+00:00', '2023-08-11 18:00:00+00:00']",8,4.829,3.6507,11928.125,2564.823
2023-08-11,H1.Z12,P,"['2023-08-11 11:00:00+00:00', '2023-08-11 12:00:00+00:00', '2023-08-11 13:00:00+00:00', '2023-08-11 14:00:00+00:00', '2023-08-11 15:00:00+00:00', '2023-08-11 16:00:00+00:00']",6,4.822,1.1224,13708.121,6458.699
2023-08-11,H1.Z11,P,"['2023-08-11 11:00:00+00:00', '2023-08-11 12:00:00+00:00', '2023-08-11 13:00:00+00:00', '2023-08-11 14:00:00+00:00', '2023-08-11 15:00:00+00:00', '2023-08-11 16:00:00+00:00']",6,4.805,1.1273,13695.025,6437.696
2023-08-11,V.K21,Trl,"['2023-08-11 11:00:00+00:00', '2023-08-11 12:00:00+00:00', '2023-08-11 13:00:00+00:00', '2023-08-11 14:00:00+00:00', '2023-08-11 15:00:00+00:00', '2023-08-11 16:00:00+00:00', '2023-08-11 17:00:00+00:00', '2023-08-11 18:00:00+00:00']",8,4.796,0.196,6.139,5.133
2023-08-11,H1.Z15,I3,"['2023-08-11 12:00:00+00:00', '2023-08-11 13:00:00+00:00']",2,4.756,0.1049,-160.453,-145.222
2023-08-11,H1.Z11,P3,"['2023-08-11 11:00:00+00:00', '2023-08-11 12:00:00+00:00', '2023-08-11 13:00:00+00:00', '2023-08-11 14:00:00+00:00', '2023-08-11 16:00:00+00:00']",5,4.604,1.0719,5369.378,2591.474
2023-08-11,H1.Z12,I3,"['2023-08-11 11:00:00+00:00', '2023-08-11 12:00:00+00:00', '2023-08-11 13:00:00+00:00', '2023-08-11 14:00:00+00:00']",4,4.601,0.9629,33.124,16.875
2023-08-11,H1.Z12,I2,"['2023-08-11 11:00:00+00:00', '2023-08-11 12:00:00+00:00', '2023-08-11 13:00:00+00:00', '2023-08-11 14:00:00+00:00']",4,4.542,0.9117,32.677,17.093
2023-08-11,H1.K12,Tvl,"['2023-08-11 15:00:00+00:00', '2023-08-11 16:00:00+00:00', '2023-08-11 17:00:00+00:00', '2023-08-11 18:00:00+00:00', '2023-08-11 19:00:00+00:00', '2023-08-11 20:00:00+00:00', '2023-08-11 21:00:00+00:00', '2023-08-11 22:00:00+00:00', '2023-08-11 23:00:00+00:00']",9,4.521,0.1174,22.067,19.748
2023-08-11,H1.Z14,Q,"['2023-08-11 10:00:00+00:00', '2023-08-11 11:00:00+00:00', '2023-08-11 12:00:00+00:00', '2023-08-11 13:00:00+00:00', '2023-08-11 14:00:00+00:00', '2023-08-11 15:00:00+00:00', '2023-08-11 16:00:00+00:00', '2023-08-11 17:00:00+00:00', '2023-08-11 18:00:00+00:00']",9,4.513,0.2147,10032.348,8259.233
2023-08-11,H1.Z12,I1,"['2023-08-11 11:00:00+00:00', '2023-08-11 12:00:00+00:00', '2023-08-11 13:00:00+00:00', '2023-08-11 14:00:00+00:00']",4,4.443,0.8906,32.16,17.01
2023-08-11,H3.Z45,Q,"['2023-08-11 00:00:00+00:00', '2023-08-11 01:00:00+00:00', '2023-08-11 02:00:00+00:00', '2023-08-11 03:00:00+00:00', '2023-08-11 05:00:00+00:00', '2023-08-11 06:00:00+00:00', '2023-08-11 10:00:00+00:00', '2023-08-11 13:00:00+00:00', '2023-08-11 15:00:00+00:00', '2023-08-11 16:00:00+00:00', '2023-08-11 19:00:00+00:00', '2023-08-11 20:00:00+00:00']",12,4.44,0.1055,110.621,123.669
2023-08-11,H1.Z13,Q,"['2023-08-11 10:00:00+00:00', '2023-08-11 11:00:00+00:00', '2023-08-11 12:00:00+00:00', '2023-08-11 13:00:00+00:00', '2023-08-11 14:00:00+00:00', '2023-08-11 15:00:00+00:00', '2023-08-11 16:00:00+00:00', '2023-08-11 17:00:00+00:00', '2023-08-11 18:00:00+00:00']",9,4.436,0.2165,10466.056,8603.66
2023-08-11,H1.Z11,I2,"['2023-08-11 11:00:00+00:00', '2023-08-11 12:00:00+00:00', '2023-08-11 13:00:00+00:00', '2023-08-11 14:00:00+00:00']",4,4.414,0.9375,33.38,17.228
2023-08-11,H1.Z11,I1,"['2023-08-11 11:00:00+00:00', '2023-08-11 12:00:00+00:00', '2023-08-11 13:00:00+00:00', '2023-08-11 14:00:00+00:00']",4,4.407,0.8759,32.257,17.195
2023-08-11,H1.Z17,P2,"['2023-08-11 11:00:00+00:00', '2023-08-11 12:00:00+00:00', '2023-08-11 13:00:00+00:00', '2023-08-11 14:00:00+00:00', '2023-08-11 15:00:00+00:00', '2023-08-11 16:00:00+00:00', '2023-08-11 17:00:00+00:00']",7,4.405,0.4595,27642.116,18938.939
2023-08-11,H1.Z17,P3,"['2023-08-11 11:00:00+00:00', '2023-08-11 12:00:00+00:00', '2023-08-11 13:00:00+00:00', '2023-08-11 14:00:00+00:00', '2023-08-11 15:00:00+00:00', '2023-08-11 16:00:00+00:00', '2023-08-11 17:00:00+00:00']",7,4.36,0.5131,26221.682,17329.874
2023-08-11,H1.Z17,P,"['2023-08-11 11:00:00+00:00', '2023-08-11 12:00:00+00:00', '2023-08-11 13:00:00+00:00', '2023-08-11 14:00:00+00:00', '2023-08-11 15:00:00+00:00', '2023-08-11 16:00:00+00:00', '2023-08-11 17:00:00+00:00']",7,4.358,0.4766,81919.809,55477.358
2023-08-11,H1.K14,P,"['2023-08-11 11:00:00+00:00', '2023-08-11 12:00:00+00:00', '2023-08-11 13:00:00+00:00', '2023-08-11 14:00:00+00:00', '2023-08-11 15:00:00+00:00', '2023-08-11 16:00:00+00:00', '2023-08-11 17:00:00+00:00']",7,4.341,2.3031,44731.875,13542.316
2023-08-11,H1.Z17,I2,"['2023-08-11 11:00:00+00:00', '2023-08-11 12:00:00+00:00', '2023-08-11 13:00:00+00:00', '2023-08-11 14:00:00+00:00', '2023-08-11 15:00:00+00:00', '2023-08-11 16:00:00+00:00', '2023-08-11 17:00:00+00:00']",7,4.338,0.546,151.19,97.794
2023-08-11,H1.Z11,I3,"['2023-08-11 11:00:00+00:00', '2023-08-11 12:00:00+00:00', '2023-08-11 13:00:00+00:00', '2023-08-11 14:00:00+00:00', '2023-08-11 16:00:00+00:00']",5,4.333,1.0368,34.082,16.734
2023-08-11,H2.K21,Tdiff,"['2023-08-11 11:00:00+00:00', '2023-08-11 12:00:00+00:00', '2023-08-11 13:00:00+00:00', '2023-08-11 14:00:00+00:00', '2023-08-11 15:00:00+00:00', '2023-08-11 16:00:00+00:00', '2023-08-11 17:00:00+00:00']",7,4.314,1.5838,-1022.778,-395.835
2023-08-11,H1.Z17,I3,"['2023-08-11 10:00:00+00:00', '2023-08-11 11:00:00+00:00', '2023-08-11 12:00:00+00:00', '2023-08-11 13:00:00+00:00', '2023-08-11 14:00:00+00:00', '2023-08-11 15:00:00+00:00', '2023-08-11 16:00:00+00:00', '2023-08-11 17:00:00+00:00']",8,4.299,0.5951,148.307,92.977
2023-08-11,H1.Z17,I1,"['2023-08-11 11:00:00+00:00', '2023-08-11 12:00:00+00:00', '2023-08-11 13:00:00+00:00', '2023-08-11 14:00:00+00:00', '2023-08-11 15:00:00+00:00', '2023-08-11 16:00:00+00:00', '2023-08-11 17:00:00+00:00']",7,4.256,0.5565,152.946,98.265
2023-08-11,H1.K14,Tdiff,"['2023-08-11 11:00:00+00:00', '2023-08-11 12:00:00+00:00', '2023-08-11 13:00:00+00:00', '2023-08-11 14:00:00+00:00', '2023-08-11 15:00:00+00:00', '2023-08-11 16:00:00+00:00', '2023-08-11 17:00:00+00:00']",7,4.255,2.4641,-1657.847,-478.581
2023-08-11,H1.Z17,P1,"['2023-08-11 11:00:00+00:00', '2023-08-11 12:00:00+00:00', '2023-08-11 13:00:00+00:00', '2023-08-11 14:00:00+00:00', '2023-08-11 15:00:00+00:00', '2023-08-11 16:00:00+00:00', '2023-08-11 17:00:00+00:00']",7,4.252,0.4606,28055.699,19208.426
2023-08-11,H1.K12,Trl,"['2023-08-11 14:00:00+00:00', '2023-08-11 15:00:00+00:00', '2023-08-11 16:00:00+00:00', '2023-08-11 17:00:00+00:00', '2023-08-11 18:00:00+00:00', '2023-08-11 19:00:00+00:00', '2023-08-11 20:00:00+00:00', '2023-08-11 21:00:00+00:00', '2023-08-11 22:00:00+00:00']",9,4.146,0.1269,22.137,19.644
2023-08-11,H1.Z12,Q,"['2023-08-11 10:00:00+00:00', '2023-08-11 11:00:00+00:00', '2023-08-11 12:00:00+00:00', '2023-08-11 13:00:00+00:00', '2023-08-11 14:00:00+00:00', '2023-08-11 15:00:00+00:00', '2023-08-11 16:00:00+00:00']",7,4.133,1.0001,13920.042,6959.598
2023-08-11,H1.Z11,Q,"['2023-08-11 10:00:00+00:00', '2023-08-11 11:00:00+00:00', '2023-08-11 12:00:00+00:00', '2023-08-11 13:00:00+00:00', '2023-08-11 14:00:00+00:00', '2023-08-11 15:00:00+00:00', '2023-08-11 16:00:00+00:00']",7,4.081,1.002,13759.812,6873.088
2023-08-11,H2.Z67,P,"['2023-08-11 15:00:00+00:00', '2023-08-11 19:00:00+00:00', '2023-08-11 23:00:00+00:00']",3,3.697,0.1109,14.253,16.031
2023-08-11,H1.K14,Trl,"['2023-08-11 11:00:00+00:00', '2023-08-11 12:00:00+00:00', '2023-08-11 13:00:00+00:00', '2023-08-11 14:00:00+00:00', '2023-08-11 15:00:00+00:00', '2023-08-11 16:00:00+00:00', '2023-08-11 17:00:00+00:00']",7,3.646,0.1863,6.385,5.383
2023-08-11,H1.Z27,P3,"['2023-08-11 09:00:00+00:00', '2023-08-11 10:00:00+00:00', '2023-08-11 11:00:00+00:00']",3,3.64,1.0565,8607.42,4185.497
2023-08-11,H1.Z27,P,"['2023-08-11 09:00:00+00:00', '2023-08-11 10:00:00+00:00', '2023-08-11 11:00:00+00:00']",3,3.632,0.9445,26178.353,13462.64
2023-08-11,H1.Z27,P2,"['2023-08-11 09:00:00+00:00', '2023-08-11 10:00:00+00:00', '2023-08-11 11:00:00+00:00']",3,3.632,1.0653,8435.828,4084.515
2023-08-11,H1.Z27,P1,"['2023-08-11 09:00:00+00:00', '2023-08-11 10:00:00+00:00', '2023-08-11 11:00:00+00:00']",3,3.625,0.7593,9135.315,5192.584
2023-08-11,H1.K11,qv,"['2023-08-11 11:00:00+00:00', '2023-08-11 12:00:00+00:00', '2023-08-11 13:00:00+00:00', '2023-08-11 14:00:00+00:00']",4,3.534,0.1094,9.402,10.557
2023-08-11,H1.Z27,I2,"['2023-08-11 10:00:00+00:00', '2023-08-11 11:00:00+00:00']",2,3.443,0.8458,41.719,22.602
2023-08-11,H2.Z67,Q,"['2023-08-11 04:00:00+00:00', '2023-08-11 10:00:00+00:00']",2,3.435,0.1053,24.454,27.332
2023-08-11,H1.Z27,I1,"['2023-08-11 10:00:00+00:00', '2023-08-11 11:00:00+00:00']",2,3.43,0.6946,44.069,26.006
2023-08-11,H1.Z27,I3,"['2023-08-11 10:00:00+00:00', '2023-08-11 11:00:00+00:00']",2,3.423,0.8846,42.459,22.529
2023-08-21,H1.K11,P,"['2023-08-21 12:00:00+00:00', '2023-08-21 13:00:00+00:00', '2023-08-21 14:00:00+00:00', '2023-08-21 15:00:00+00:00', '2023-08-21 16:00:00+00:00', '2023-08-21 17:00:00+00:00', '2023-08-21 18:00:00+00:00', '2023-08-21 19:00:00+00:00', '2023-08-21 20:00:00+00:00', '2023-08-21 21:00:00+00:00', '2023-08-21 22:00:00+00:00']",11,8.836,1.5929,68001.212,26226.278
2023-08-21,H1.Z18,Q,"['2023-08-21 09:00:00+00:00', '2023-08-21 10:00:00+00:00', '2023-08-21 11:00:00+00:00']",3,5.314,0.9952,782.191,392.03
2023-08-21,H1.Z18,P2,"['2023-08-21 09:00:00+00:00', '2023-08-21 10:00:00+00:00', '2023-08-21 11:00:00+00:00']",3,5.243,0.8377,674.291,366.922
2023-08-21,H1.Z18,I2,"['2023-08-21 09:00:00+00:00', '2023-08-21 10:00:00+00:00', '2023-08-21 11:00:00+00:00']",3,5.199,0.847,3.187,1.725
2023-08-21,H1.Z18,I1,"['2023-08-21 09:00:00+00:00', '2023-08-21 10:00:00+00:00', '2023-08-21 11:00:00+00:00']",3,5.109,0.399,3.923,2.805
2023-08-21,H1.Z18,P1,"['2023-08-21 09:00:00+00:00', '2023-08-21 10:00:00+00:00', '2023-08-21 11:00:00+00:00']",3,5.074,0.3882,747.885,538.729
2023-08-21,H1.Z18,P3,"['2023-08-21 09:00:00+00:00', '2023-08-21 10:00:00+00:00', '2023-08-21 11:00:00+00:00']",3,4.987,0.2023,1402.533,1166.514
2023-08-21,H1.Z18,I3,"['2023-08-21 09:00:00+00:00', '2023-08-21 10:00:00+00:00', '2023-08-21 11:00:00+00:00']",3,4.889,0.2284,6.69,5.446
2023-08-21,H4.ZE51,I2,"['2023-08-21 10:00:00+00:00', '2023-08-21 11:00:00+00:00']",2,4.489,0.1679,10.951,9.376
2023-08-21,H1.K11,qv,"['2023-08-21 12:00:00+00:00', '2023-08-21 13:00:00+00:00', '2023-08-21 14:00:00+00:00', '2023-08-21 15:00:00+00:00', '2023-08-21 16:00:00+00:00', '2023-08-21 17:00:00+00:00', '2023-08-21 18:00:00+00:00', '2023-08-21 19:00:00+00:00', '2023-08-21 20:00:00+00:00', '2023-08-21 21:00:00+00:00', '2023-08-21 22:00:00+00:00']",11,4.214,0.3665,9.411,6.887
2023-08-21,H1.Z21,P2,"['2023-08-21 09:00:00+00:00', '2023-08-21 10:00:00+00:00', '2023-08-21 11:00:00+00:00']",3,3.859,0.3955,347.349,248.908
2023-08-21,H1.Z22,P2,"['2023-08-21 09:00:00+00:00', '2023-08-21 10:00:00+00:00', '2023-08-21 11:00:00+00:00']",3,3.822,0.373,354.509,258.192
2023-08-21,H1.K14,qv,"['2023-08-21 01:00:00+00:00', '2023-08-21 02:00:00+00:00', '2023-08-21 03:00:00+00:00', '2023-08-21 04:00:00+00:00', '2023-08-21 05:00:00+00:00', '2023-08-21 06:00:00+00:00', '2023-08-21 07:00:00+00:00', '2023-08-21 08:00:00+00:00', '2023-08-21 09:00:00+00:00', '2023-08-21 10:00:00+00:00', '2023-08-21 11:00:00+00:00', '2023-08-21 12:00:00+00:00', '2023-08-21 13:00:00+00:00', '2023-08-21 14:00:00+00:00', '2023-08-21 15:00:00+00:00', '2023-08-21 16:00:00+00:00', '2023-08-21 17:00:00+00:00', '2023-08-21 18:00:00+00:00', '2023-08-21 19:00:00+00:00', '2023-08-21 20:00:00+00:00', '2023-08-21 21:00:00+00:00', '2023-08-21 22:00:00+00:00', '2023-08-21 23:00:00+00:00']",23,3.794,0.6723,7.178,21.9
2023-08-21,H1.Z28,I1,"['2023-08-21 13:00:00+00:00', '2023-08-21 14:00:00+00:00']",2,3.743,0.4638,-107.267,-73.281
2023-08-21,H1.Z28,I2,"['2023-08-21 13:00:00+00:00', '2023-08-21 14:00:00+00:00']",2,3.701,0.478,-111.766,-75.622
2023-08-21,H1.Z21,P1,"['2023-08-21 09:00:00+00:00', '2023-08-21 10:00:00+00:00', '2023-08-21 11:00:00+00:00']",3,3.616,0.3586,437.685,322.159
2023-08-21,H1.Z22,P1,"['2023-08-21 09:00:00+00:00', '2023-08-21 10:00:00+00:00', '2023-08-21 11:00:00+00:00']",3,3.558,0.4163,412.919,291.539
2023-08-21,H1.Z27,P1,"['2023-08-21 08:00:00+00:00', '2023-08-21 09:00:00+00:00', '2023-08-21 10:00:00+00:00', '2023-08-21 11:00:00+00:00', '2023-08-21 13:00:00+00:00', '2023-08-21 14:00:00+00:00']",6,3.5,3.3405,28073.053,6467.658
2023-08-21,H1.Z27,P2,"['2023-08-21 08:00:00+00:00', '2023-08-21 09:00:00+00:00', '2023-08-21 10:00:00+00:00', '2023-08-21 11:00:00+00:00', '2023-08-21 13:00:00+00:00', '2023-08-21 14:00:00+00:00']",6,3.476,3.8378,27471.405,5678.535
2023-08-21,H1.Z27,P,"['2023-08-21 08:00:00+00:00', '2023-08-21 09:00:00+00:00', '2023-08-21 10:00:00+00:00', '2023-08-21 11:00:00+00:00', '2023-08-21 13:00:00+00:00', '2023-08-21 14:00:00+00:00']",6,3.468,3.616,83095.724,18001.787
2023-08-21,H1.Z27,P3,"['2023-08-21 08:00:00+00:00', '2023-08-21 09:00:00+00:00', '2023-08-21 10:00:00+00:00', '2023-08-21 11:00:00+00:00', '2023-08-21 13:00:00+00:00', '2023-08-21 14:00:00+00:00']",6,3.43,3.7214,27623.358,5850.719
2023-08-21,H1.Z27,I1,"['2023-08-21 08:00:00+00:00', '2023-08-21 09:00:00+00:00', '2023-08-21 10:00:00+00:00', '2023-08-21 11:00:00+00:00', '2023-08-21 13:00:00+00:00', '2023-08-21 14:00:00+00:00']",6,3.429,3.2667,132.175,30.979
2023-08-21,H1.Z27,I2,"['2023-08-21 08:00:00+00:00', '2023-08-21 09:00:00+00:00', '2023-08-21 10:00:00+00:00', '2023-08-21 11:00:00+00:00', '2023-08-21 13:00:00+00:00', '2023-08-21 14:00:00+00:00']",6,3.422,3.5569,130.256,28.584
2023-08-21,H1.Z27,I3,"['2023-08-21 08:00:00+00:00', '2023-08-21 09:00:00+00:00', '2023-08-21 10:00:00+00:00', '2023-08-21 11:00:00+00:00', '2023-08-21 13:00:00+00:00', '2023-08-21 14:00:00+00:00']",6,3.381,3.5503,131.703,28.944
2023-08-21,H1.Z28,P2,"['2023-08-21 03:00:00+00:00', '2023-08-21 13:00:00+00:00']",2,3.327,0.5529,22075.935,14216.366
2023-08-21,H1.Z28,P1,"['2023-08-21 03:00:00+00:00', '2023-08-21 13:00:00+00:00']",2,3.252,0.6994,21713.77,12777.353
2023-08-21,H1.Z28,P,"['2023-08-21 03:00:00+00:00', '2023-08-21 13:00:00+00:00']",2,3.245,0.6242,58370.453,35937.803
2023-08-21,H1.Z28,P3,"['2023-08-21 03:00:00+00:00', '2023-08-21 13:00:00+00:00']",2,3.211,0.6297,14580.748,8947.047
2023-08-21,H1.Z11,P,"['2023-08-21 11:00:00+00:00', '2023-08-21 12:00:00+00:00']",2,3.124,0.5043,33379.576,22189.648
2023-08-22,H3.Z45,P3,"['2023-08-22 07:00:00+00:00', '2023-08-22 08:00:00+00:00', '2023-08-22 09:00:00+00:00', '2023-08-22 10:00:00+00:00', '2023-08-22 11:00:00+00:00', '2023-08-22 12:00:00+00:00', '2023-08-22 13:00:00+00:00', '2023-08-22 14:00:00+00:00', '2023-08-22 15:00:00+00:00', '2023-08-22 16:00:00+00:00', '2023-08-22 17:00:00+00:00', '2023-08-22 18:00:00+00:00', '2023-08-22 19:00:00+00:00', '2023-08-22 20:00:00+00:00', '2023-08-22 21:00:00+00:00', '2023-08-22 22:00:00+00:00', '2023-08-22 23:00:00+00:00']",17,291.75,17.3975,1373.708,74.668
2023-08-22,H3.Z45,P1,"['2023-08-22 07:00:00+00:00', '2023-08-22 08:00:00+00:00', '2023-08-22 09:00:00+00:00', '2023-08-22 10:00:00+00:00', '2023-08-22 11:00:00+00:00', '2023-08-22 12:00:00+00:00', '2023-08-22 13:00:00+00:00', '2023-08-22 14:00:00+00:00', '2023-08-22 15:00:00+00:00', '2023-08-22 16:00:00+00:00', '2023-08-22 17:00:00+00:00', '2023-08-22 18:00:00+00:00', '2023-08-22 19:00:00+00:00', '2023-08-22 20:00:00+00:00', '2023-08-22 21:00:00+00:00', '2023-08-22 22:00:00+00:00', '2023-08-22 23:00:00+00:00']",17,280.569,28.558,1318.825,44.618
2023-08-22,H3.Z45,P,"['2023-08-22 07:00:00+00:00', '2023-08-22 08:00:00+00:00', '2023-08-22 09:00:00+00:00', '2023-08-22 10:00:00+00:00', '2023-08-22 11:00:00+00:00', '2023-08-22 12:00:00+00:00', '2023-08-22 13:00:00+00:00', '2023-08-22 14:00:00+00:00', '2023-08-22 15:00:00+00:00', '2023-08-22 16:00:00+00:00', '2023-08-22 17:00:00+00:00', '2023-08-22 18:00:00+00:00', '2023-08-22 19:00:00+00:00', '2023-08-22 20:00:00+00:00', '2023-08-22 21:00:00+00:00', '2023-08-22 22:00:00+00:00', '2023-08-22 23:00:00+00:00']",17,209.884,34.3181,4314.362,122.157
2023-08-22,H3.Z45,P2,"['2023-08-22 07:00:00+00:00', '2023-08-22 08:00:00+00:00', '2023-08-22 09:00:00+00:00', '2023-08-22 10:00:00+00:00', '2023-08-22 11:00:00+00:00', '2023-08-22 12:00:00+00:00', '2023-08-22 13:00:00+00:00', '2023-08-22 14:00:00+00:00', '2023-08-22 15:00:00+00:00', '2023-08-22 16:00:00+00:00', '2023-08-22 17:00:00+00:00', '2023-08-22 18:00:00+00:00', '2023-08-22 19:00:00+00:00', '2023-08-22 20:00:00+00:00', '2023-08-22 21:00:00+00:00', '2023-08-22 22:00:00+00:00', '2023-08-22 23:00:00+00:00']",17,116.04,645.2533,2527.935,3.912
2023-08-22,H3.Z45,Q,"['2023-08-22 00:00:00+00:00', '2023-08-22 01:00:00+00:00', '2023-08-22 02:00:00+00:00', '2023-08-22 03:00:00+00:00', '2023-08-22 04:00:00+00:00', '2023-08-22 05:00:00+00:00', '2023-08-22 06:00:00+00:00', '2023-08-22 07:00:00+00:00', '2023-08-22 08:00:00+00:00', '2023-08-22 09:00:00+00:00', '2023-08-22 10:00:00+00:00', '2023-08-22 11:00:00+00:00', '2023-08-22 12:00:00+00:00', '2023-08-22 13:00:00+00:00', '2023-08-22 14:00:00+00:00', '2023-08-22 15:00:00+00:00', '2023-08-22 16:00:00+00:00', '2023-08-22 17:00:00+00:00', '2023-08-22 18:00:00+00:00', '2023-08-22 19:00:00+00:00', '2023-08-22 20:00:00+00:00', '2023-08-22 21:00:00+00:00', '2023-08-22 22:00:00+00:00']",23,64.881,1.6202,348.577,133.034
2023-08-22,H1.Z26,P2,"['2023-08-22 08:00:00+00:00', '2023-08-22 09:00:00+00:00']",2,13.84,0.1363,1343.657,1182.529
2023-08-22,H1.Z26,P,"['2023-08-22 08:00:00+00:00', '2023-08-22 09:00:00+00:00']",2,10.798,0.3084,5450.985,4166.216
2023-08-22,H1.Z26,P3,"['2023-08-22 08:00:00+00:00', '2023-08-22 09:00:00+00:00', '2023-08-22 10:00:00+00:00', '2023-08-22 11:00:00+00:00', '2023-08-22 12:00:00+00:00', '2023-08-22 13:00:00+00:00']",6,8.665,0.8927,2077.71,1097.736
2023-08-22,H1.K15,Tvl,"['2023-08-22 15:00:00+00:00', '2023-08-22 16:00:00+00:00', '2023-08-22 18:00:00+00:00', '2023-08-22 19:00:00+00:00', '2023-08-22 20:00:00+00:00', '2023-08-22 22:00:00+00:00', '2023-08-22 23:00:00+00:00']",7,7.797,0.2533,5.724,4.567
2023-08-22,H1.Z20,P,"['2023-08-22 02:00:00+00:00', '2023-08-22 03:00:00+00:00']",2,5.43,0.766,-7325.131,-4147.783
2023-08-22,H1.Z20,P1,"['2023-08-22 02:00:00+00:00', '2023-08-22 03:00:00+00:00']",2,5.304,0.7995,-2593.462,-1441.229
2023-08-22,H1.Z20,P3,"['2023-08-22 02:00:00+00:00', '2023-08-22 03:00:00+00:00']",2,5.289,0.8012,-2418.353,-1342.667
2023-08-22,H1.Z20,P2,"['2023-08-22 02:00:00+00:00', '2023-08-22 03:00:00+00:00']",2,5.284,0.7999,-2503.077,-1390.649
2023-08-22,H1.Z19,P3,"['2023-08-22 02:00:00+00:00', '2023-08-22 03:00:00+00:00']",2,5.254,1.9519,31.221,10.577
2023-08-22,H1.Z20,I3,"['2023-08-22 02:00:00+00:00', '2023-08-22 03:00:00+00:00']",2,5.238,0.7366,-11.014,-6.342
2023-08-22,H1.Z20,I2,"['2023-08-22 02:00:00+00:00', '2023-08-22 03:00:00+00:00']",2,5.209,0.7337,-11.385,-6.567
2023-08-22,H1.Z20,I1,"['2023-08-22 02:00:00+00:00', '2023-08-22 03:00:00+00:00']",2,5.193,0.7373,-12.433,-7.157
2023-08-22,H1.W11,Tdiff,"['2023-08-22 02:00:00+00:00', '2023-08-22 03:00:00+00:00']",2,4.669,0.2532,-148.243,-198.513
2023-08-22,V.Z81,I2,"['2023-08-22 08:00:00+00:00', '2023-08-22 09:00:00+00:00', '2023-08-22 10:00:00+00:00']",3,4.593,0.2342,151.25,122.545
2023-08-22,H3.ZE41,I1,"['2023-08-22 08:00:00+00:00', '2023-08-22 11:00:00+00:00', '2023-08-22 12:00:00+00:00', '2023-08-22 13:00:00+00:00', '2023-08-22 14:00:00+00:00']",5,4.379,0.6212,14.211,8.766
2023-08-22,V.Z81,I3,"['2023-08-22 08:00:00+00:00', '2023-08-22 09:00:00+00:00', '2023-08-22 10:00:00+00:00']",3,4.221,0.259,153.995,122.316
2023-08-22,H3.ZE41,P1,"['2023-08-22 11:00:00+00:00', '2023-08-22 12:00:00+00:00', '2023-08-22 13:00:00+00:00', '2023-08-22 14:00:00+00:00']",4,4.203,0.6747,3079.794,1838.973
2023-08-22,V.Z81,I1,"['2023-08-22 08:00:00+00:00', '2023-08-22 09:00:00+00:00', '2023-08-22 10:00:00+00:00']",3,4.203,0.2458,152.725,122.588
2023-08-22,H1.Z13,P,"['2023-08-22 19:00:00+00:00', '2023-08-22 20:00:00+00:00', '2023-08-22 21:00:00+00:00', '2023-08-22 22:00:00+00:00', '2023-08-22 23:00:00+00:00']",5,4.078,0.2119,8176.841,10376.017
2023-08-22,H1.Z14,P,"['2023-08-22 20:00:00+00:00', '2023-08-22 21:00:00+00:00', '2023-08-22 22:00:00+00:00', '2023-08-22 23:00:00+00:00']",4,3.919,0.2038,7926.416,9955.458
2023-08-22,H4.ZE51,I2,"['2023-08-22 08:00:00+00:00', '2023-08-22 13:00:00+00:00']",2,3.801,0.2534,12.138,9.684
2023-08-22,H3.ZE40,I2,"['2023-08-22 12:00:00+00:00', '2023-08-22 14:00:00+00:00']",2,3.688,0.1074,14.876,13.434
2023-08-22,H3.ZE40,P2,"['2023-08-22 12:00:00+00:00', '2023-08-22 14:00:00+00:00']",2,3.615,0.1096,3155.444,2843.875
2023-08-22,H3.Z41,P,"['2023-08-22 11:00:00+00:00', '2023-08-22 12:00:00+00:00', '2023-08-22 13:00:00+00:00', '2023-08-22 14:00:00+00:00']",4,3.542,0.4204,6300.039,4435.292
2023-08-22,H3.ZE41,P,"['2023-08-22 11:00:00+00:00', '2023-08-22 12:00:00+00:00', '2023-08-22 13:00:00+00:00']",3,3.478,0.4075,6130.748,4355.786
2023-08-22,H1.Z28,I3,"['2023-08-22 09:00:00+00:00', '2023-08-22 10:00:00+00:00']",2,3.225,0.4676,-76.597,-52.191
2023-08-22,H1.Z28,I2,"['2023-08-22 09:00:00+00:00', '2023-08-22 10:00:00+00:00']",2,3.189,0.468,-116.986,-79.689
2023-08-28,H1.Z21,Q,"['2023-08-28 09:00:00+00:00', '2023-08-28 10:00:00+00:00', '2023-08-28 11:00:00+00:00', '2023-08-28 12:00:00+00:00', '2023-08-28 13:00:00+00:00', '2023-08-28 14:00:00+00:00']",6,16.65,6.7339,488.587,63.175
2023-08-28,H1.Z22,P,"['2023-08-28 09:00:00+00:00', '2023-08-28 10:00:00+00:00', '2023-08-28 11:00:00+00:00', '2023-08-28 12:00:00+00:00', '2023-08-28 13:00:00+00:00', '2023-08-28 14:00:00+00:00']",6,15.124,2.4091,1093.426,320.735
